"code1","code2","source"
"RXNORM:31914","PheCode:287.1","may cause(jun)"
"RXNORM:31914","PheCode:465.2","may cause(jun)"
"RXNORM:31914","PheCode:451","may cause(jun)"
"RXNORM:31914","PheCode:368.9","may cause(jun)"
"RXNORM:31914","PheCode:938.1","may cause(jun)"
"RXNORM:31914","PheCode:480","may cause(jun)"
"RXNORM:31914","PheCode:698","may cause(jun)"
"RXNORM:31914","PheCode:696.41","may cause(jun)"
"RXNORM:31914","PheCode:295.3","may cause(jun)"
"RXNORM:31914","PheCode:590","may cause(jun)"
"RXNORM:31914","PheCode:687.1","may cause(jun)"
"RXNORM:31914","PheCode:578.8","may cause(jun)"
"RXNORM:31914","PheCode:289.9","may cause(jun)"
"RXNORM:31914","PheCode:586","may cause(jun)"
"RXNORM:31914","PheCode:472","may cause(jun)"
"RXNORM:31914","PheCode:527.7","may cause(jun)"
"RXNORM:31914","PheCode:614.3","may cause(jun)"
"RXNORM:31914","PheCode:368.4","may cause(jun)"
"RXNORM:31914","PheCode:994.2","may cause(jun)"
"RXNORM:31914","PheCode:797","may cause(jun)"
"RXNORM:31914","PheCode:475","may cause(jun)"
"RXNORM:31914","PheCode:172.2","may cause(jun)"
"RXNORM:31914","PheCode:687","may cause(jun)"
"RXNORM:31914","PheCode:707.3","may cause(jun)"
"RXNORM:31914","PheCode:795","may cause(jun)"
"RXNORM:31914","PheCode:291.8","may cause(jun)"
"RXNORM:31914","PheCode:674","may cause(jun)"
"RXNORM:31914","PheCode:297.2","may cause(jun)"
"RXNORM:31914","PheCode:427.7","may cause(jun)"
"RXNORM:31914","PheCode:772.2","may cause(jun)"
"RXNORM:31914","PheCode:287.3","may cause(jun)"
"RXNORM:31914","PheCode:389.4","may cause(jun)"
"RXNORM:31914","PheCode:522.5","may cause(jun)"
"RXNORM:31914","PheCode:592.2","may cause(jun)"
"RXNORM:31914","PheCode:599.4","may cause(jun)"
"RXNORM:31914","PheCode:591","may cause(jun)"
"RXNORM:31914","PheCode:947","may cause(jun)"
"RXNORM:31914","PheCode:626","may cause(jun)"
"RXNORM:31914","PheCode:614.52","may cause(jun)"
"RXNORM:31914","PheCode:443.8","may cause(jun)"
"RXNORM:31914","PheCode:278.4","may cause(jun)"
"RXNORM:1116632","PheCode:785","may cause(jun)"
"RXNORM:1116632","PheCode:277.6","may cause(jun)"
"RXNORM:1116632","PheCode:459.9","may cause(jun)"
"RXNORM:1116632","PheCode:798","may cause(jun)"
"RXNORM:1116632","PheCode:427.21","may cause(jun)"
"RXNORM:1116632","PheCode:760","may cause(jun)"
"RXNORM:1116632","PheCode:790.6","may cause(jun)"
"RXNORM:1116632","PheCode:783","may cause(jun)"
"RXNORM:1116632","PheCode:743.9","may cause(jun)"
"RXNORM:1116632","PheCode:427.3","may cause(jun)"
"RXNORM:1116632","PheCode:613.9","may cause(jun)"
"RXNORM:1116632","PheCode:414","may cause(jun)"
"RXNORM:1116632","PheCode:428.1","may cause(jun)"
"RXNORM:1116632","PheCode:420.2","may cause(jun)"
"RXNORM:1116632","PheCode:430.2","may cause(jun)"
"RXNORM:1116632","PheCode:418","may cause(jun)"
"RXNORM:1116632","PheCode:295","may cause(jun)"
"RXNORM:1116632","PheCode:701","may cause(jun)"
"RXNORM:1116632","PheCode:979","may cause(jun)"
"RXNORM:1116632","PheCode:1009","may cause(jun)"
"RXNORM:1116632","PheCode:512.8","may cause(jun)"
"RXNORM:1116632","PheCode:939","may cause(jun)"
"RXNORM:1116632","PheCode:789","may cause(jun)"
"RXNORM:1116632","PheCode:386.9","may cause(jun)"
"RXNORM:1116632","PheCode:531.1","may cause(jun)"
"RXNORM:1116632","PheCode:536.8","may cause(jun)"
"RXNORM:1116632","PheCode:512.9","may cause(jun)"
"RXNORM:1116632","PheCode:381.9","may cause(jun)"
"RXNORM:1116632","PheCode:459.1","may cause(jun)"
"RXNORM:1116632","PheCode:477","may cause(jun)"
"RXNORM:1116632","PheCode:360","may cause(jun)"
"RXNORM:1116632","PheCode:535.9","may cause(jun)"
"RXNORM:1116632","PheCode:558","may cause(jun)"
"RXNORM:1116632","PheCode:578.9","may cause(jun)"
"RXNORM:1116632","PheCode:523","may cause(jun)"
"RXNORM:1116632","PheCode:274.1","may cause(jun)"
"RXNORM:1116632","PheCode:274.11","may cause(jun)"
"RXNORM:1116632","PheCode:612.2","may cause(jun)"
"RXNORM:1116632","PheCode:741.5","may cause(jun)"
"RXNORM:1116632","PheCode:578.1","may cause(jun)"
"RXNORM:1116632","PheCode:729","may cause(jun)"
"RXNORM:1116632","PheCode:593","may cause(jun)"
"RXNORM:1116632","PheCode:516.1","may cause(jun)"
"RXNORM:1116632","PheCode:430","may cause(jun)"
"RXNORM:1116632","PheCode:455","may cause(jun)"
"RXNORM:1116632","PheCode:646","may cause(jun)"
"RXNORM:1116632","PheCode:949","may cause(jun)"
"RXNORM:1116632","PheCode:401.1","may cause(jun)"
"RXNORM:1116632","PheCode:458.9","may cause(jun)"
"RXNORM:1116632","PheCode:797","may cause(jun)"
"RXNORM:1116632","PheCode:279","may cause(jun)"
"RXNORM:1116632","PheCode:788","may cause(jun)"
"RXNORM:1116632","PheCode:510","may cause(jun)"
"RXNORM:1116632","PheCode:263","may cause(jun)"
"RXNORM:1116632","PheCode:479","may cause(jun)"
"RXNORM:1116632","PheCode:578.2","may cause(jun)"
"RXNORM:1116632","PheCode:300","may cause(jun)"
"RXNORM:1116632","PheCode:626.11","may cause(jun)"
"RXNORM:1116632","PheCode:528","may cause(jun)"
"RXNORM:1116632","PheCode:195.1","may cause(jun)"
"RXNORM:1116632","PheCode:580.32","may cause(jun)"
"RXNORM:1116632","PheCode:349","may cause(jun)"
"RXNORM:1116632","PheCode:782.3","may cause(jun)"
"RXNORM:1116632","PheCode:599.6","may cause(jun)"
"RXNORM:1116632","PheCode:687.4","may cause(jun)"
"RXNORM:1116632","PheCode:287.1","may cause(jun)"
"RXNORM:1116632","PheCode:698","may cause(jun)"
"RXNORM:1116632","PheCode:687.1","may cause(jun)"
"RXNORM:1116632","PheCode:578.8","may cause(jun)"
"RXNORM:1116632","PheCode:585.1","may cause(jun)"
"RXNORM:1116632","PheCode:585.2","may cause(jun)"
"RXNORM:1116632","PheCode:689","may cause(jun)"
"RXNORM:1116632","PheCode:433.31","may cause(jun)"
"RXNORM:1116632","PheCode:599","may cause(jun)"
"RXNORM:1116632","PheCode:626","may cause(jun)"
"RXNORM:10594","PheCode:579","may cause(jun)"
"RXNORM:10594","PheCode:500.1","may cause(jun)"
"RXNORM:10594","PheCode:913","may cause(jun)"
"RXNORM:10594","PheCode:277.6","may cause(jun)"
"RXNORM:10594","PheCode:260.6","may cause(jun)"
"RXNORM:10594","PheCode:279.7","may cause(jun)"
"RXNORM:10594","PheCode:745","may cause(jun)"
"RXNORM:10594","PheCode:716.9","may cause(jun)"
"RXNORM:10594","PheCode:798","may cause(jun)"
"RXNORM:10594","PheCode:783","may cause(jun)"
"RXNORM:10594","PheCode:284","may cause(jun)"
"RXNORM:10594","PheCode:272.11","may cause(jun)"
"RXNORM:10594","PheCode:558","may cause(jun)"
"RXNORM:10594","PheCode:372","may cause(jun)"
"RXNORM:10594","PheCode:1009","may cause(jun)"
"RXNORM:10594","PheCode:350.1","may cause(jun)"
"RXNORM:10594","PheCode:939","may cause(jun)"
"RXNORM:10594","PheCode:250.2","may cause(jun)"
"RXNORM:10594","PheCode:789","may cause(jun)"
"RXNORM:10594","PheCode:561","may cause(jun)"
"RXNORM:10594","PheCode:386.9","may cause(jun)"
"RXNORM:10594","PheCode:536.8","may cause(jun)"
"RXNORM:10594","PheCode:459.1","may cause(jun)"
"RXNORM:10594","PheCode:288.11","may cause(jun)"
"RXNORM:10594","PheCode:477","may cause(jun)"
"RXNORM:10594","PheCode:695.1","may cause(jun)"
"RXNORM:10594","PheCode:578.9","may cause(jun)"
"RXNORM:10594","PheCode:593","may cause(jun)"
"RXNORM:10594","PheCode:282.9","may cause(jun)"
"RXNORM:10594","PheCode:646","may cause(jun)"
"RXNORM:10594","PheCode:571.8","may cause(jun)"
"RXNORM:10594","PheCode:70.9","may cause(jun)"
"RXNORM:10594","PheCode:949","may cause(jun)"
"RXNORM:10594","PheCode:276.12","may cause(jun)"
"RXNORM:10594","PheCode:573.5","may cause(jun)"
"RXNORM:10594","PheCode:204","may cause(jun)"
"RXNORM:10594","PheCode:573.7","may cause(jun)"
"RXNORM:10594","PheCode:510","may cause(jun)"
"RXNORM:10594","PheCode:695.41","may cause(jun)"
"RXNORM:10594","PheCode:770","may cause(jun)"
"RXNORM:10594","PheCode:590","may cause(jun)"
"RXNORM:10594","PheCode:586","may cause(jun)"
"RXNORM:10594","PheCode:580.2","may cause(jun)"
"RXNORM:10594","PheCode:337.1","may cause(jun)"
"RXNORM:10594","PheCode:716","may cause(jun)"
"RXNORM:10594","PheCode:338.1","may cause(jun)"
"RXNORM:10594","PheCode:284.1","may cause(jun)"
"RXNORM:10594","PheCode:531.4","may cause(jun)"
"RXNORM:10594","PheCode:698","may cause(jun)"
"RXNORM:10594","PheCode:287","may cause(jun)"
"RXNORM:10594","PheCode:687.1","may cause(jun)"
"RXNORM:10594","PheCode:790","may cause(jun)"
"RXNORM:10594","PheCode:994.2","may cause(jun)"
"RXNORM:10594","PheCode:1011","may cause(jun)"
"RXNORM:10594","PheCode:695.42","may cause(jun)"
"RXNORM:10594","PheCode:287.3","may cause(jun)"
"RXNORM:10594","PheCode:755","may cause(jun)"
"RXNORM:10594","PheCode:389.4","may cause(jun)"
"RXNORM:10594","PheCode:947","may cause(jun)"
"RXNORM:10594","PheCode:446.9","may cause(jun)"
"RXNORM:11476","PheCode:785","may cause(jun)"
"RXNORM:11476","PheCode:745","may cause(jun)"
"RXNORM:11476","PheCode:798","may cause(jun)"
"RXNORM:11476","PheCode:760","may cause(jun)"
"RXNORM:11476","PheCode:756.5","may cause(jun)"
"RXNORM:11476","PheCode:759","may cause(jun)"
"RXNORM:11476","PheCode:264.9","may cause(jun)"
"RXNORM:11476","PheCode:789","may cause(jun)"
"RXNORM:11476","PheCode:386.9","may cause(jun)"
"RXNORM:11476","PheCode:536.8","may cause(jun)"
"RXNORM:11476","PheCode:646","may cause(jun)"
"RXNORM:11476","PheCode:79.9","may cause(jun)"
"RXNORM:11476","PheCode:770","may cause(jun)"
"RXNORM:11476","PheCode:338.1","may cause(jun)"
"RXNORM:11476","PheCode:472","may cause(jun)"
"RXNORM:10600","PheCode:785","may cause(jun)"
"RXNORM:10600","PheCode:327.5","may cause(jun)"
"RXNORM:10600","PheCode:367.9","may cause(jun)"
"RXNORM:10600","PheCode:338.1","may cause(jun)"
"RXNORM:10600","PheCode:288.11","may cause(jun)"
"RXNORM:10600","PheCode:704.1","may cause(jun)"
"RXNORM:10600","PheCode:292.3","may cause(jun)"
"RXNORM:10600","PheCode:913","may cause(jun)"
"RXNORM:10600","PheCode:411.3","may cause(jun)"
"RXNORM:10600","PheCode:277.6","may cause(jun)"
"RXNORM:10600","PheCode:459.9","may cause(jun)"
"RXNORM:10600","PheCode:260.6","may cause(jun)"
"RXNORM:10600","PheCode:379.5","may cause(jun)"
"RXNORM:10600","PheCode:300.1","may cause(jun)"
"RXNORM:10600","PheCode:426","may cause(jun)"
"RXNORM:10600","PheCode:447.1","may cause(jun)"
"RXNORM:10600","PheCode:444","may cause(jun)"
"RXNORM:10600","PheCode:745","may cause(jun)"
"RXNORM:10600","PheCode:716.9","may cause(jun)"
"RXNORM:10600","PheCode:798","may cause(jun)"
"RXNORM:10600","PheCode:368.9","may cause(jun)"
"RXNORM:10600","PheCode:495","may cause(jun)"
"RXNORM:10600","PheCode:426.2","may cause(jun)"
"RXNORM:10600","PheCode:371.3","may cause(jun)"
"RXNORM:10600","PheCode:939.1","may cause(jun)"
"RXNORM:10600","PheCode:401.1","may cause(jun)"
"RXNORM:10600","PheCode:783","may cause(jun)"
"RXNORM:10600","PheCode:427.3","may cause(jun)"
"RXNORM:10600","PheCode:613.9","may cause(jun)"
"RXNORM:10600","PheCode:479","may cause(jun)"
"RXNORM:10600","PheCode:498","may cause(jun)"
"RXNORM:10600","PheCode:427.42","may cause(jun)"
"RXNORM:10600","PheCode:414","may cause(jun)"
"RXNORM:10600","PheCode:428.1","may cause(jun)"
"RXNORM:10600","PheCode:366.1","may cause(jun)"
"RXNORM:10600","PheCode:290.3","may cause(jun)"
"RXNORM:10600","PheCode:433.3","may cause(jun)"
"RXNORM:10600","PheCode:433.21","may cause(jun)"
"RXNORM:10600","PheCode:433","may cause(jun)"
"RXNORM:10600","PheCode:418","may cause(jun)"
"RXNORM:10600","PheCode:363","may cause(jun)"
"RXNORM:10600","PheCode:496","may cause(jun)"
"RXNORM:10600","PheCode:350.2","may cause(jun)"
"RXNORM:10600","PheCode:441.2","may cause(jun)"
"RXNORM:10600","PheCode:465","may cause(jun)"
"RXNORM:10600","PheCode:295","may cause(jun)"
"RXNORM:10600","PheCode:372","may cause(jun)"
"RXNORM:10600","PheCode:369.5","may cause(jun)"
"RXNORM:10600","PheCode:701","may cause(jun)"
"RXNORM:10600","PheCode:364","may cause(jun)"
"RXNORM:10600","PheCode:370.1","may cause(jun)"
"RXNORM:10600","PheCode:411.4","may cause(jun)"
"RXNORM:10600","PheCode:512.8","may cause(jun)"
"RXNORM:10600","PheCode:362.9","may cause(jun)"
"RXNORM:10600","PheCode:303.1","may cause(jun)"
"RXNORM:10600","PheCode:939","may cause(jun)"
"RXNORM:10600","PheCode:789","may cause(jun)"
"RXNORM:10600","PheCode:368.2","may cause(jun)"
"RXNORM:10600","PheCode:292.4","may cause(jun)"
"RXNORM:10600","PheCode:386.9","may cause(jun)"
"RXNORM:10600","PheCode:81.1","may cause(jun)"
"RXNORM:10600","PheCode:293","may cause(jun)"
"RXNORM:10600","PheCode:350.6","may cause(jun)"
"RXNORM:10600","PheCode:536.8","may cause(jun)"
"RXNORM:10600","PheCode:512.9","may cause(jun)"
"RXNORM:10600","PheCode:599.3","may cause(jun)"
"RXNORM:10600","PheCode:381.11","may cause(jun)"
"RXNORM:10600","PheCode:371.33","may cause(jun)"
"RXNORM:10600","PheCode:371","may cause(jun)"
"RXNORM:10600","PheCode:477","may cause(jun)"
"RXNORM:10600","PheCode:605","may cause(jun)"
"RXNORM:10600","PheCode:695.9","may cause(jun)"
"RXNORM:10600","PheCode:495.2","may cause(jun)"
"RXNORM:10600","PheCode:379","may cause(jun)"
"RXNORM:10600","PheCode:360","may cause(jun)"
"RXNORM:10600","PheCode:379.9","may cause(jun)"
"RXNORM:10600","PheCode:698","may cause(jun)"
"RXNORM:10600","PheCode:374","may cause(jun)"
"RXNORM:10600","PheCode:374.3","may cause(jun)"
"RXNORM:10600","PheCode:558","may cause(jun)"
"RXNORM:10600","PheCode:704.8","may cause(jun)"
"RXNORM:10600","PheCode:292.6","may cause(jun)"
"RXNORM:10600","PheCode:646","may cause(jun)"
"RXNORM:10600","PheCode:573.3","may cause(jun)"
"RXNORM:10600","PheCode:250.42","may cause(jun)"
"RXNORM:10600","PheCode:705.8","may cause(jun)"
"RXNORM:10600","PheCode:949","may cause(jun)"
"RXNORM:10600","PheCode:251.1","may cause(jun)"
"RXNORM:10600","PheCode:458.9","may cause(jun)"
"RXNORM:10600","PheCode:279","may cause(jun)"
"RXNORM:10600","PheCode:136","may cause(jun)"
"RXNORM:10600","PheCode:327.4","may cause(jun)"
"RXNORM:10600","PheCode:443.9","may cause(jun)"
"RXNORM:10600","PheCode:370","may cause(jun)"
"RXNORM:10600","PheCode:375.2","may cause(jun)"
"RXNORM:10600","PheCode:473.3","may cause(jun)"
"RXNORM:10600","PheCode:302.1","may cause(jun)"
"RXNORM:10600","PheCode:695.7","may cause(jun)"
"RXNORM:10600","PheCode:573.7","may cause(jun)"
"RXNORM:10600","PheCode:788","may cause(jun)"
"RXNORM:10600","PheCode:695.41","may cause(jun)"
"RXNORM:10600","PheCode:263","may cause(jun)"
"RXNORM:10600","PheCode:300","may cause(jun)"
"RXNORM:10600","PheCode:1004","may cause(jun)"
"RXNORM:10600","PheCode:770","may cause(jun)"
"RXNORM:10600","PheCode:358.1","may cause(jun)"
"RXNORM:10600","PheCode:349","may cause(jun)"
"RXNORM:10600","PheCode:782.3","may cause(jun)"
"RXNORM:10600","PheCode:716","may cause(jun)"
"RXNORM:10600","PheCode:773","may cause(jun)"
"RXNORM:10600","PheCode:687.4","may cause(jun)"
"RXNORM:10600","PheCode:429.3","may cause(jun)"
"RXNORM:10600","PheCode:604.3","may cause(jun)"
"RXNORM:10600","PheCode:696.41","may cause(jun)"
"RXNORM:10600","PheCode:503","may cause(jun)"
"RXNORM:10600","PheCode:370.2","may cause(jun)"
"RXNORM:10600","PheCode:287","may cause(jun)"
"RXNORM:10600","PheCode:790.6","may cause(jun)"
"RXNORM:10600","PheCode:687.1","may cause(jun)"
"RXNORM:10600","PheCode:509.2","may cause(jun)"
"RXNORM:10600","PheCode:509.1","may cause(jun)"
"RXNORM:10600","PheCode:519.8","may cause(jun)"
"RXNORM:10600","PheCode:362.3","may cause(jun)"
"RXNORM:10600","PheCode:586.4","may cause(jun)"
"RXNORM:10600","PheCode:472","may cause(jun)"
"RXNORM:10600","PheCode:132","may cause(jun)"
"RXNORM:10600","PheCode:567","may cause(jun)"
"RXNORM:10600","PheCode:302","may cause(jun)"
"RXNORM:10600","PheCode:797","may cause(jun)"
"RXNORM:10600","PheCode:426.25","may cause(jun)"
"RXNORM:10600","PheCode:475","may cause(jun)"
"RXNORM:10600","PheCode:341","may cause(jun)"
"RXNORM:10600","PheCode:689","may cause(jun)"
"RXNORM:10600","PheCode:291.8","may cause(jun)"
"RXNORM:10600","PheCode:600","may cause(jun)"
"RXNORM:10600","PheCode:695.42","may cause(jun)"
"RXNORM:10600","PheCode:465.2","may cause(jun)"
"RXNORM:10600","PheCode:287.31","may cause(jun)"
"RXNORM:10600","PheCode:389.4","may cause(jun)"
"RXNORM:10600","PheCode:947","may cause(jun)"
"RXNORM:10600","PheCode:443.8","may cause(jun)"
"RXNORM:10600","PheCode:368","may cause(jun)"
"RXNORM:10612","PheCode:785","may cause(jun)"
"RXNORM:10612","PheCode:277.6","may cause(jun)"
"RXNORM:10612","PheCode:459.9","may cause(jun)"
"RXNORM:10612","PheCode:260.6","may cause(jun)"
"RXNORM:10612","PheCode:745","may cause(jun)"
"RXNORM:10612","PheCode:740.9","may cause(jun)"
"RXNORM:10612","PheCode:798","may cause(jun)"
"RXNORM:10612","PheCode:350.3","may cause(jun)"
"RXNORM:10612","PheCode:573.5","may cause(jun)"
"RXNORM:10612","PheCode:783","may cause(jun)"
"RXNORM:10612","PheCode:498","may cause(jun)"
"RXNORM:10612","PheCode:687.4","may cause(jun)"
"RXNORM:10612","PheCode:112","may cause(jun)"
"RXNORM:10612","PheCode:348.7","may cause(jun)"
"RXNORM:10612","PheCode:295","may cause(jun)"
"RXNORM:10612","PheCode:979","may cause(jun)"
"RXNORM:10612","PheCode:345.3","may cause(jun)"
"RXNORM:10612","PheCode:350.1","may cause(jun)"
"RXNORM:10612","PheCode:939","may cause(jun)"
"RXNORM:10612","PheCode:789","may cause(jun)"
"RXNORM:10612","PheCode:386.9","may cause(jun)"
"RXNORM:10612","PheCode:291.8","may cause(jun)"
"RXNORM:10612","PheCode:977","may cause(jun)"
"RXNORM:10612","PheCode:350.6","may cause(jun)"
"RXNORM:10612","PheCode:536.8","may cause(jun)"
"RXNORM:10612","PheCode:512.9","may cause(jun)"
"RXNORM:10612","PheCode:599.3","may cause(jun)"
"RXNORM:10612","PheCode:695.1","may cause(jun)"
"RXNORM:10612","PheCode:561","may cause(jun)"
"RXNORM:10612","PheCode:782.6","may cause(jun)"
"RXNORM:10612","PheCode:558","may cause(jun)"
"RXNORM:10612","PheCode:529.1","may cause(jun)"
"RXNORM:10612","PheCode:285","may cause(jun)"
"RXNORM:10612","PheCode:646","may cause(jun)"
"RXNORM:10612","PheCode:705.8","may cause(jun)"
"RXNORM:10612","PheCode:949","may cause(jun)"
"RXNORM:10612","PheCode:279","may cause(jun)"
"RXNORM:10612","PheCode:327.4","may cause(jun)"
"RXNORM:10612","PheCode:288.1","may cause(jun)"
"RXNORM:10612","PheCode:263","may cause(jun)"
"RXNORM:10612","PheCode:626.12","may cause(jun)"
"RXNORM:10612","PheCode:770","may cause(jun)"
"RXNORM:10612","PheCode:349","may cause(jun)"
"RXNORM:10612","PheCode:337.1","may cause(jun)"
"RXNORM:10612","PheCode:288.11","may cause(jun)"
"RXNORM:10612","PheCode:427.3","may cause(jun)"
"RXNORM:10612","PheCode:465.2","may cause(jun)"
"RXNORM:10612","PheCode:698","may cause(jun)"
"RXNORM:10612","PheCode:687.1","may cause(jun)"
"RXNORM:10612","PheCode:527.7","may cause(jun)"
"RXNORM:10612","PheCode:689","may cause(jun)"
"RXNORM:10612","PheCode:528.11","may cause(jun)"
"RXNORM:10612","PheCode:287.3","may cause(jun)"
"RXNORM:10612","PheCode:529","may cause(jun)"
"RXNORM:10612","PheCode:599","may cause(jun)"
"RXNORM:10612","PheCode:591","may cause(jun)"
"RXNORM:10612","PheCode:598","may cause(jun)"
"RXNORM:10612","PheCode:947","may cause(jun)"
"RXNORM:10612","PheCode:619.4","may cause(jun)"
"RXNORM:69120","PheCode:785","may cause(jun)"
"RXNORM:69120","PheCode:442","may cause(jun)"
"RXNORM:69120","PheCode:411.3","may cause(jun)"
"RXNORM:69120","PheCode:277.6","may cause(jun)"
"RXNORM:69120","PheCode:459.9","may cause(jun)"
"RXNORM:69120","PheCode:365.2","may cause(jun)"
"RXNORM:69120","PheCode:687","may cause(jun)"
"RXNORM:69120","PheCode:426","may cause(jun)"
"RXNORM:69120","PheCode:745","may cause(jun)"
"RXNORM:69120","PheCode:740.9","may cause(jun)"
"RXNORM:69120","PheCode:760","may cause(jun)"
"RXNORM:69120","PheCode:586.4","may cause(jun)"
"RXNORM:69120","PheCode:596.1","may cause(jun)"
"RXNORM:69120","PheCode:756.5","may cause(jun)"
"RXNORM:69120","PheCode:498","may cause(jun)"
"RXNORM:69120","PheCode:112","may cause(jun)"
"RXNORM:69120","PheCode:366.1","may cause(jun)"
"RXNORM:69120","PheCode:418","may cause(jun)"
"RXNORM:69120","PheCode:701","may cause(jun)"
"RXNORM:69120","PheCode:979","may cause(jun)"
"RXNORM:69120","PheCode:512.8","may cause(jun)"
"RXNORM:69120","PheCode:276.5","may cause(jun)"
"RXNORM:69120","PheCode:939","may cause(jun)"
"RXNORM:69120","PheCode:368","may cause(jun)"
"RXNORM:69120","PheCode:386.9","may cause(jun)"
"RXNORM:69120","PheCode:293","may cause(jun)"
"RXNORM:69120","PheCode:706.8","may cause(jun)"
"RXNORM:69120","PheCode:536.8","may cause(jun)"
"RXNORM:69120","PheCode:532","may cause(jun)"
"RXNORM:69120","PheCode:473.4","may cause(jun)"
"RXNORM:69120","PheCode:599.3","may cause(jun)"
"RXNORM:69120","PheCode:477","may cause(jun)"
"RXNORM:69120","PheCode:360","may cause(jun)"
"RXNORM:69120","PheCode:558","may cause(jun)"
"RXNORM:69120","PheCode:530.11","may cause(jun)"
"RXNORM:69120","PheCode:523.1","may cause(jun)"
"RXNORM:69120","PheCode:365","may cause(jun)"
"RXNORM:69120","PheCode:529.1","may cause(jun)"
"RXNORM:69120","PheCode:646","may cause(jun)"
"RXNORM:69120","PheCode:053","may cause(jun)"
"RXNORM:69120","PheCode:272.11","may cause(jun)"
"RXNORM:69120","PheCode:250.42","may cause(jun)"
"RXNORM:69120","PheCode:949","may cause(jun)"
"RXNORM:69120","PheCode:401.1","may cause(jun)"
"RXNORM:69120","PheCode:560.1","may cause(jun)"
"RXNORM:69120","PheCode:279","may cause(jun)"
"RXNORM:69120","PheCode:136","may cause(jun)"
"RXNORM:69120","PheCode:79.9","may cause(jun)"
"RXNORM:69120","PheCode:327.4","may cause(jun)"
"RXNORM:69120","PheCode:560.4","may cause(jun)"
"RXNORM:69120","PheCode:741.4","may cause(jun)"
"RXNORM:69120","PheCode:465.4","may cause(jun)"
"RXNORM:69120","PheCode:773","may cause(jun)"
"RXNORM:69120","PheCode:788","may cause(jun)"
"RXNORM:69120","PheCode:263","may cause(jun)"
"RXNORM:69120","PheCode:479","may cause(jun)"
"RXNORM:69120","PheCode:300","may cause(jun)"
"RXNORM:69120","PheCode:528.11","may cause(jun)"
"RXNORM:69120","PheCode:770","may cause(jun)"
"RXNORM:69120","PheCode:789","may cause(jun)"
"RXNORM:69120","PheCode:349","may cause(jun)"
"RXNORM:69120","PheCode:782.3","may cause(jun)"
"RXNORM:69120","PheCode:427.3","may cause(jun)"
"RXNORM:69120","PheCode:687.4","may cause(jun)"
"RXNORM:69120","PheCode:465.2","may cause(jun)"
"RXNORM:69120","PheCode:698","may cause(jun)"
"RXNORM:69120","PheCode:687.1","may cause(jun)"
"RXNORM:69120","PheCode:586","may cause(jun)"
"RXNORM:69120","PheCode:472","may cause(jun)"
"RXNORM:69120","PheCode:797","may cause(jun)"
"RXNORM:69120","PheCode:475","may cause(jun)"
"RXNORM:69120","PheCode:689","may cause(jun)"
"RXNORM:69120","PheCode:686","may cause(jun)"
"RXNORM:69120","PheCode:707.3","may cause(jun)"
"RXNORM:69120","PheCode:600","may cause(jun)"
"RXNORM:69120","PheCode:427.11","may cause(jun)"
"RXNORM:69120","PheCode:427.7","may cause(jun)"
"RXNORM:69120","PheCode:478","may cause(jun)"
"RXNORM:69120","PheCode:465","may cause(jun)"
"RXNORM:69120","PheCode:599","may cause(jun)"
"RXNORM:69120","PheCode:599.9","may cause(jun)"
"RXNORM:69120","PheCode:591","may cause(jun)"
"RXNORM:69120","PheCode:947","may cause(jun)"
"RXNORM:69120","PheCode:427.12","may cause(jun)"
"RXNORM:69120","PheCode:367.9","may cause(jun)"
"RXNORM:73137","PheCode:411.2","may cause(jun)"
"RXNORM:73137","PheCode:913","may cause(jun)"
"RXNORM:73137","PheCode:783","may cause(jun)"
"RXNORM:73137","PheCode:427.3","may cause(jun)"
"RXNORM:73137","PheCode:420.2","may cause(jun)"
"RXNORM:73137","PheCode:780","may cause(jun)"
"RXNORM:73137","PheCode:386.9","may cause(jun)"
"RXNORM:73137","PheCode:593.1","may cause(jun)"
"RXNORM:73137","PheCode:578.1","may cause(jun)"
"RXNORM:73137","PheCode:593","may cause(jun)"
"RXNORM:73137","PheCode:285","may cause(jun)"
"RXNORM:73137","PheCode:516.1","may cause(jun)"
"RXNORM:73137","PheCode:459.1","may cause(jun)"
"RXNORM:73137","PheCode:430","may cause(jun)"
"RXNORM:73137","PheCode:646","may cause(jun)"
"RXNORM:73137","PheCode:272.11","may cause(jun)"
"RXNORM:73137","PheCode:705.8","may cause(jun)"
"RXNORM:73137","PheCode:949","may cause(jun)"
"RXNORM:73137","PheCode:401.1","may cause(jun)"
"RXNORM:73137","PheCode:789","may cause(jun)"
"RXNORM:73137","PheCode:782.3","may cause(jun)"
"RXNORM:73137","PheCode:338.1","may cause(jun)"
"RXNORM:73137","PheCode:420.22","may cause(jun)"
"RXNORM:73137","PheCode:287.3","may cause(jun)"
"RXNORM:73137","PheCode:947","may cause(jun)"
"RXNORM:57258","PheCode:785","may cause(jun)"
"RXNORM:57258","PheCode:327.5","may cause(jun)"
"RXNORM:57258","PheCode:681","may cause(jun)"
"RXNORM:57258","PheCode:411.9","may cause(jun)"
"RXNORM:57258","PheCode:255.21","may cause(jun)"
"RXNORM:57258","PheCode:315","may cause(jun)"
"RXNORM:57258","PheCode:288.11","may cause(jun)"
"RXNORM:57258","PheCode:269","may cause(jun)"
"RXNORM:57258","PheCode:704.1","may cause(jun)"
"RXNORM:57258","PheCode:368.1","may cause(jun)"
"RXNORM:57258","PheCode:285","may cause(jun)"
